NAME,SECTION,START DATE,DAY,START,FINISH,LOCATION,PROFESSOR(S),SCHEDULING NOTES,DELIVERY MODE
ECE354H1S,LEC0101,2022-01-10,Mon,15:00,16:00,GB119,"Sheikholeslami, Ali",,In Person
ECE354H1S,LEC0101,2022-01-13,Thu,12:00,14:00,BA2139,"Sheikholeslami, Ali",,In Person
ECE354H1S,PRA0101,2022-01-14,Fri,9:00,12:00,SF2201,,occurs once every two weeks,In Person
ECE354H1S,TUT0101,2022-01-11,Tue,15:00,16:00,BAB026,,occurs once every two weeks,In Person
ECE356H1S,LEC0101,2022-01-14,Fri,13:00,14:00,BA1220,"Chapman, Margaret",,In Person
ECE356H1S,LEC0101,2022-01-11,Tue,13:00,14:00,BA1220,"Chapman, Margaret",,In Person
ECE356H1S,LEC0101,2022-01-13,Thu,17:00,18:00,BA1220,"Chapman, Margaret",,In Person
ECE356H1S,PRA0101,2022-01-10,Mon,9:00,12:00,BA3114,,occurs once every two weeks,In Person
ECE356H1S,PRA0102,2022-01-10,Mon,9:00,12:00,BA3114,,occurs once every two weeks,In Person
ECE356H1S,PRA0103,2022-01-13,Thu,9:00,12:00,BA3114,,occurs once every two weeks,In Person
ECE356H1S,TUT0101,2022-01-10,Mon,17:00,18:00,BA1230,,,In Person
ECE357H1S,LEC0101,2022-01-14,Fri,12:00,13:00,WB119,"Sarris, Costas",,In Person
ECE357H1S,LEC0101,2022-01-10,Mon,13:00,14:00,WB119,"Sarris, Costas",,In Person
ECE357H1S,LEC0101,2022-01-12,Wed,10:00,11:00,HA401,"Sarris, Costas",,In Person
ECE357H1S,PRA0101,2022-01-12,Wed,12:00,15:00,GB347,,occurs once every two weeks,In Person
ECE357H1S,PRA0102,2022-01-19,Wed,12:00,15:00,GB347,,occurs once every two weeks,In Person
ECE357H1S,TUT0101,2022-01-13,Thu,16:00,17:00,KP113,,,In Person
ECE361H1S,LEC0101,2022-01-10,Mon,14:00,15:00,BA1130,"Shokrollah-Timorabadi, Hamid",,In Person
ECE361H1S,LEC0101,2022-01-13,Thu,14:00,15:00,BA1130,"Shokrollah-Timorabadi, Hamid",,In Person
ECE361H1S,LEC0101,2022-01-12,Wed,14:00,15:00,BA1130,"Shokrollah-Timorabadi, Hamid",,In Person
ECE361H1S,PRA0101,2022-01-12,Wed,15:00,18:00,GB243,,occurs once every two weeks,In Person
ECE361H1S,PRA0102,2022-01-19,Wed,15:00,18:00,GB243,,occurs once every two weeks,In Person
ECE361H1S,PRA0103,2022-01-10,Mon,15:00,18:00,GB243,,occurs once every two weeks,In Person
ECE361H1S,TUT0101,2022-01-14,Fri,17:00,18:00,GB304,,,In Person
ECE361H1S,TUT0102,2022-01-10,Mon,12:00,13:00,GB304,,,In Person
ECE363H1S,LEC0101,2022-01-14,Fri,12:00,13:00,BA2185,,,In Person
ECE363H1S,LEC0101,2022-01-12,Wed,12:00,13:00,BA2185,,,In Person
ECE363H1S,LEC0101,2022-01-10,Mon,13:00,14:00,BA2185,,,In Person
ECE363H1S,PRA0101,2022-01-12,Wed,9:00,12:00,SF2201,,occurs once every two weeks,In Person
ECE363H1S,TUT0101,2022-01-11,Tue,16:00,17:00,BA2135,,,In Person
ECE368H1S,LEC0101,2022-01-12,Wed,9:00,11:00,BA1180,"Leon-Garcia, Alberto",,In Person
ECE368H1S,LEC0101,2022-01-11,Tue,11:00,12:00,BA1180,"Leon-Garcia, Alberto",,In Person
ECE368H1S,LEC0102,2022-01-13,Thu,11:00,12:00,BA1170,"Leon-Garcia, Alberto",,In Person
ECE368H1S,LEC0102,2022-01-11,Tue,13:00,15:00,MC252,"Leon-Garcia, Alberto",,In Person
ECE368H1S,TUT0101,2022-01-11,Tue,9:00,10:00,BA1240,,,In Person
ECE368H1S,TUT0102,2022-01-12,Wed,13:00,14:00,GB304,,,In Person
ECE368H1S,TUT0103,2022-01-13,Thu,9:00,10:00,GB303,,,In Person
ECE368H1S,TUT0104,2022-01-10,Mon,11:00,12:00,BA1210,,,In Person
ECE411H1S,LEC0101,2022-01-10,Mon,16:00,17:00,BA1220,"Broucke, Mireille",,In Person
ECE411H1S,LEC0101,2022-01-13,Thu,16:00,17:00,BA1220,"Broucke, Mireille",,In Person
ECE411H1S,LEC0101,2022-01-11,Tue,17:00,18:00,BA1220,"Broucke, Mireille",,In Person
ECE411H1S,PRA0101,2022-01-14,Fri,9:00,12:00,BA3114,,occurs once every two weeks,In Person
ECE411H1S,PRA0102,2022-01-21,Fri,9:00,12:00,BA3114,,occurs once every two weeks,In Person
ECE411H1S,PRA0103,2022-01-10,Mon,12:00,15:00,BA3114,,occurs once every two weeks,In Person
ECE411H1S,TUT0101,2022-01-13,Thu,9:00,10:00,BA1210,,,In Person
ECE412H1S,LEC0101,2022-01-13,Thu,14:00,15:00,AB107,"Voinigescu, Sorin",,In Person
ECE412H1S,LEC0101,2022-01-10,Mon,14:00,15:00,MP134,"Voinigescu, Sorin",,In Person
ECE412H1S,LEC0101,2022-01-12,Wed,14:00,15:00,MP134,"Voinigescu, Sorin",,In Person
ECE412H1S,TUT0101,2022-01-13,Thu,10:00,12:00,MY430,,,In Person
ECE419H1S,LEC0101,2022-01-11,Tue,15:00,16:00,WB116,"Jacobsen, Hans-Arno",,In Person
ECE419H1S,LEC0101,2022-01-13,Thu,12:00,14:00,BA1170,"Jacobsen, Hans-Arno",,In Person
ECE419H1S,PRA0101,2022-01-14,Fri,12:00,15:00,GB243,,,In Person
ECE419H1S,PRA0102,2022-01-14,Fri,15:00,18:00,GB243,,,In Person
ECE419H1S,PRA0103,2022-01-11,Tue,12:00,15:00,GB243,,,In Person
ECE421H1S,LEC0101,2022-01-14,Fri,15:00,16:00,BA1180,"Liang, Ben",,In Person
ECE421H1S,LEC0101,2022-01-11,Tue,16:00,17:00,BA1180,"Liang, Ben",,In Person
ECE421H1S,LEC0101,2022-01-12,Wed,16:00,17:00,BA1180,"Liang, Ben",,In Person
ECE421H1S,LEC0102,2022-01-14,Fri,16:00,18:00,BA1130,"Khisti, Ashish",,In Person
ECE421H1S,LEC0102,2022-01-13,Thu,18:00,19:00,MC252,"Khisti, Ashish",,In Person
ECE421H1S,TUT0101,2022-01-14,Fri,9:00,11:00,BA1220,,,In Person
ECE421H1S,TUT0102,2022-01-14,Fri,10:00,12:00,SF3202,,,In Person
ECE421H1S,TUT0103,2022-01-10,Mon,12:00,14:00,GB221,,,In Person
ECE421H1S,TUT0104,2022-01-11,Tue,9:00,11:00,BA1210,,,In Person
ECE422H1S,LEC0101,2022-01-10,Mon,17:00,18:00,BA2135,"Sarris, Costas",,In Person
ECE422H1S,LEC0101,2022-01-13,Thu,17:00,18:00,BA2135,"Sarris, Costas",,In Person
ECE422H1S,LEC0101,2022-01-12,Wed,17:00,18:00,BA2135,"Sarris, Costas",,In Person
ECE422H1S,PRA0101,2022-01-14,Fri,9:00,12:00,GB347,,occurs once every two weeks,In Person
ECE422H1S,PRA0102,2022-01-21,Fri,9:00,12:00,GB347,,occurs once every two weeks,In Person
ECE422H1S,TUT0101,2022-01-11,Tue,13:00,14:00,BA2139,,,In Person
ECE437H1S,LEC0101,2022-01-14,Fri,12:00,13:00,SF2202,"Ng, Wai Tung",,In Person
ECE437H1S,LEC0101,2022-01-13,Thu,12:00,13:00,SF2202,"Ng, Wai Tung",,In Person
ECE437H1S,LEC0101,2022-01-11,Tue,12:00,13:00,SF2202,"Ng, Wai Tung",,In Person
ECE437H1S,PRA0101,2022-01-13,Thu,13:00,16:00,GB243,,,In Person
ECE437H1S,PRA0101,2022-01-13,Thu,13:00,16:00,GB251,,,In Person
ECE448H1S,LEC0101,2022-01-11,Tue,12:00,15:00,BA2185,"Truong, Kevin",,In Person
ECE448H1S,TUT0101,2022-01-14,Fri,13:00,15:00,WB119,,,In Person
ECE462H1S,LEC0101,2022-01-10,Mon,17:00,18:00,BA2195,"Hatzinakos, Dimitrios",,In Person
ECE462H1S,LEC0101,2022-01-13,Thu,17:00,18:00,BA2195,"Hatzinakos, Dimitrios",,In Person
ECE462H1S,LEC0101,2022-01-12,Wed,17:00,18:00,BA2195,"Hatzinakos, Dimitrios",,In Person
ECE462H1S,PRA0101,2022-01-14,Fri,13:00,15:00,BA3128,,,In Person
ECE463H1S,LEC0101,2022-01-10,Mon,13:00,14:00,BA1200,"Lehn, Peter",,In Person
ECE463H1S,LEC0101,2022-01-13,Thu,13:00,14:00,BA1200,"Lehn, Peter",,In Person
ECE463H1S,LEC0101,2022-01-11,Tue,14:00,15:00,BA1200,"Lehn, Peter",,In Person
ECE463H1S,PRA0101,2022-01-12,Wed,9:00,12:00,GB40,,occurs once every two weeks,In Person
ECE463H1S,PRA0102,2022-01-19,Wed,9:00,12:00,GB40,,occurs once every two weeks,In Person
ECE463H1S,TUT0101,2022-01-11,Tue,9:00,10:00,BA2195,,,In Person
ECE464H1S,LEC0101,2022-01-10,Mon,11:00,12:00,BA2135,,,In Person
ECE464H1S,LEC0101,2022-01-13,Thu,11:00,12:00,BA2135,,,In Person
ECE464H1S,LEC0101,2022-01-11,Tue,11:00,12:00,BA2135,,,In Person
ECE464H1S,PRA0101,2022-01-12,Wed,12:00,15:00,SF2201,,occurs once every two weeks,In Person
ECE464H1S,TUT0101,2022-01-10,Mon,9:00,10:00,BA2135,,,In Person
ECE466H1S,LEC0101,2022-01-10,Mon,17:00,18:00,BA1200,"Liebeherr, Jorg",,In Person
ECE466H1S,LEC0101,2022-01-13,Thu,17:00,18:00,BA1200,"Liebeherr, Jorg",,In Person
ECE466H1S,LEC0101,2022-01-12,Wed,17:00,18:00,BA1200,"Liebeherr, Jorg",,In Person
ECE466H1S,PRA0101,2022-01-10,Mon,12:00,15:00,GB243,,occurs once every two weeks,In Person
ECE466H1S,TUT0101,2022-01-12,Wed,14:00,15:00,SF2202,,,In Person
ECE469H1S,LEC0101,2022-01-11,Tue,11:00,12:00,LM123,"Helmy, Amr",,In Person
ECE469H1S,LEC0101,2022-01-10,Mon,10:00,11:00,SS2114,"Helmy, Amr",,In Person
ECE469H1S,LEC0101,2022-01-13,Thu,10:00,11:00,SS2114,"Helmy, Amr",,In Person
ECE469H1S,PRA0101,2022-01-12,Wed,12:00,15:00,SF2112,,occurs once every two weeks,In Person
ECE469H1S,PRA0102,2022-01-19,Wed,12:00,15:00,SF2112,,occurs once every two weeks,In Person
ECE469H1S,PRA0103,2022-01-12,Wed,9:00,12:00,SF2112,,occurs once every two weeks,In Person
ECE469H1S,PRA0104,2022-01-19,Wed,9:00,12:00,SF2112,,occurs once every two weeks,In Person
ECE469H1S,TUT0101,2022-01-11,Tue,16:00,17:00,BA2179,,,In Person
ECE470H1S,LEC0101,2022-01-10,Mon,15:00,16:00,SF1101,"Maggiore, Manfredi",,In Person
ECE470H1S,LEC0101,2022-01-13,Thu,15:00,16:00,SF1101,"Maggiore, Manfredi",,In Person
ECE470H1S,LEC0101,2022-01-12,Wed,15:00,16:00,SF1101,"Maggiore, Manfredi",,In Person
ECE470H1S,PRA0101,2022-01-11,Tue,12:00,15:00,BA3114,,occurs once every two weeks,In Person
ECE470H1S,PRA0102,2022-01-18,Tue,12:00,15:00,BA3114,,occurs once every two weeks,In Person
ECE470H1S,PRA0103,2022-01-12,Wed,12:00,15:00,BA3114,,occurs once every two weeks,In Person
ECE470H1S,PRA0104,2022-01-18,Tue,9:00,12:00,BA3114,,occurs once every two weeks,In Person
ECE470H1S,PRA0105,2022-01-14,Fri,12:00,15:00,BA3114,,occurs once every two weeks,In Person
ECE470H1S,TUT0101,2022-01-10,Mon,14:00,15:00,BA2185,,,In Person
ECE470H1S,TUT0102,2022-01-10,Mon,11:00,12:00,BA2175,,,In Person
ECE472H1S,LEC0101,2022-01-10,Mon,17:00,18:00,BA1170,"Vander Kraats, Ron",,In Person
ECE472H1S,LEC0101,2022-01-13,Thu,17:00,18:00,BA1170,"Vander Kraats, Ron",,In Person
ECE472H1S,LEC0101,2022-01-12,Wed,17:00,18:00,BA1170,"Vander Kraats, Ron",,In Person
ECE472H1S,LEC0102,2022-01-13,Thu,12:00,13:00,BA1180,"Vander Kraats, Ron",,In Person
ECE472H1S,LEC0102,2022-01-11,Tue,12:00,13:00,BA1180,"Vander Kraats, Ron",,In Person
ECE472H1S,LEC0102,2022-01-12,Wed,12:00,13:00,BA1180,"Vander Kraats, Ron",,In Person
ECE472H1S,TUT0101,2022-01-14,Fri,15:00,16:00,BA1210,,,In Person
ECE472H1S,TUT0101,2022-01-10,Mon,13:00,14:00,MS4279,,,In Person
ECE472H1S,TUT0102,2022-01-14,Fri,15:00,16:00,BA1220,,,In Person
ECE472H1S,TUT0102,2022-01-12,Wed,16:00,17:00,SF2202,,,In Person
ECE472H1S,TUT0103,2022-01-13,Thu,13:00,14:00,SF2202,,,In Person
ECE472H1S,TUT0103,2022-01-14,Fri,15:00,16:00,SF2202,,,In Person
ECE472H1S,TUT0104,2022-01-13,Thu,13:00,14:00,GB304,,,In Person
ECE472H1S,TUT0104,2022-01-14,Fri,15:00,16:00,GB304,,,In Person
ECE496Y1Y,LEC0101,2021-09-09,Thu,19:00,21:00,MC102,"Phang, Khoman",,In Person
ECE496Y1Y,TUT0101,2021-09-14,Tue,19:00,21:00,BA2155,,,In Person
ECE496Y1Y,TUT0101,2022-01-11,Tue,19:00,21:00,BA2155,,,In Person
ECE496Y1Y,TUT0101,2021-09-14,Tue,19:00,21:00,WB219,,,In Person
ECE496Y1Y,TUT0101,2022-01-11,Tue,19:00,21:00,WB219,,,In Person
ECE496Y1Y,TUT0101,2021-09-14,Tue,19:00,21:00,MY315,,,In Person
ECE496Y1Y,TUT0101,2022-01-11,Tue,19:00,21:00,MY315,,,In Person
ECE496Y1Y,TUT0101,2021-09-14,Tue,19:00,21:00,MY370,,,In Person
ECE496Y1Y,TUT0101,2022-01-11,Tue,19:00,21:00,MY370,,,In Person
ECE496Y1Y,TUT0101,2021-09-14,Tue,19:00,21:00,MY380,,,In Person
ECE496Y1Y,TUT0101,2022-01-11,Tue,19:00,21:00,MY380,,,In Person
ECE496Y1Y,TUT0102,2021-09-09,Thu,19:00,21:00,BA1240,,,In Person
ECE496Y1Y,TUT0102,2022-01-13,Thu,19:00,21:00,BA1240,,,In Person
ECE496Y1Y,TUT0102,2021-09-09,Thu,19:00,21:00,BA2175,,,In Person
ECE496Y1Y,TUT0102,2022-01-13,Thu,19:00,21:00,BA2175,,,In Person
ECE496Y1Y,TUT0102,2021-09-09,Thu,19:00,21:00,BA2185,,,In Person
ECE496Y1Y,TUT0102,2022-01-13,Thu,19:00,21:00,BA2185,,,In Person
ECE496Y1Y,TUT0102,2021-09-09,Thu,19:00,21:00,MY315,,,In Person
ECE496Y1Y,TUT0102,2022-01-13,Thu,19:00,21:00,MY315,,,In Person
ECE496Y1Y,TUT0102,2021-09-09,Thu,19:00,21:00,MY370,,,In Person
ECE496Y1Y,TUT0102,2022-01-13,Thu,19:00,21:00,MY370,,,In Person
ECE516H1S,LEC0101,2022-01-13,Thu,14:00,15:00,BA3165,"Mann, Steve",,In Person
ECE516H1S,LEC0101,2022-01-10,Mon,16:00,17:00,BA3165,"Mann, Steve",,In Person
ECE516H1S,LEC0101,2022-01-11,Tue,17:00,18:00,BA3165,"Mann, Steve",,In Person
ECE516H1S,PRA0101,2022-01-12,Wed,15:00,18:00,BA3165,,,In Person
ECE532H1S,LEC0101,2022-01-10,Mon,10:00,11:00,BA1210,"Ewais, Mohammad",,In Person
ECE532H1S,LEC0101,2022-01-13,Thu,10:00,11:00,BA1210,"Ewais, Mohammad",,In Person
ECE532H1S,LEC0101,2022-01-11,Tue,11:00,12:00,BA1210,"Ewais, Mohammad",,In Person
ECE532H1S,PRA0101,2022-01-12,Wed,9:00,12:00,BA3155,,,In Person
ECE532H1S,PRA0102,2022-01-12,Wed,12:00,15:00,BA3155,,,In Person
ECE568H1S,LEC0101,2022-01-10,Mon,18:00,21:00,SF1105,"Gibson, Courtney",,In Person
ECE568H1S,PRA0101,2022-01-14,Fri,9:00,12:00,SF1013,,,In Person
ECE568H1S,PRA0102,2022-01-12,Wed,9:00,12:00,SF1013,,,In Person
,,,,,,,,,
Back to the top,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
ESC,,,,,,,,,
NAME,SECTION,START DATE,DAY,START,FINISH,LOCATION,PROFESSOR(S),SCHEDULING NOTES,DELIVERY MODE
ESC102H1S,LEC0101,2022-01-10,Mon,13:00,14:00,MY150,"Irish, Robert",,In Person
ESC102H1S,LEC0101,2022-01-11,Tue,13:00,14:00,MY150,"Irish, Robert",,In Person
ESC102H1S,LEC0101,2022-01-14,Fri,14:00,15:00,MY150,"Irish, Robert",,In Person
ESC102H1S,LEC0101,2022-01-10,Mon,13:00,14:00,MY150,"Kinnear, Penny",,In Person
ESC102H1S,LEC0101,2022-01-11,Tue,13:00,14:00,MY150,"Kinnear, Penny",,In Person
ESC102H1S,LEC0101,2022-01-14,Fri,14:00,15:00,MY150,"Kinnear, Penny",,In Person
ESC102H1S,LEC0101,2022-01-10,Mon,13:00,14:00,MY150,"Sheridan, Patricia",,In Person
ESC102H1S,LEC0101,2022-01-11,Tue,13:00,14:00,MY150,"Sheridan, Patricia",,In Person
ESC102H1S,LEC0101,2022-01-14,Fri,14:00,15:00,MY150,"Sheridan, Patricia",,In Person
ESC102H1S,PRA0101,2022-01-12,Wed,16:00,18:00,,,,In Person
ESC102H1S,PRA0102,2022-01-12,Wed,16:00,18:00,,,,In Person
ESC102H1S,PRA0103,2022-01-12,Wed,16:00,18:00,,,,In Person
ESC102H1S,PRA0104,2022-01-12,Wed,15:00,17:00,,,,In Person
ESC102H1S,PRA0105,2022-01-12,Wed,9:00,11:00,,,,In Person
ESC102H1S,PRA0106,2022-01-12,Wed,9:00,11:00,,,,In Person
ESC102H1S,TUT0101,2022-01-12,Wed,9:00,11:00,MY350,,,In Person
ESC102H1S,TUT0101,2022-01-12,Wed,9:00,11:00,MY430,,,In Person
ESC102H1S,TUT0102,2022-01-12,Wed,9:00,11:00,MY440,,,In Person
ESC102H1S,TUT0103,2022-01-12,Wed,9:00,11:00,MY315,,,In Person
ESC102H1S,TUT0104,2022-01-11,Tue,15:00,17:00,MY317,,,In Person
ESC102H1S,TUT0104,2022-01-11,Tue,15:00,17:00,MY490,,,In Person
ESC102H1S,TUT0105,2022-01-11,Tue,15:00,17:00,MY320,,,In Person
ESC102H1S,TUT0106,2022-01-11,Tue,15:00,17:00,MY480,,,In Person
ESC102H1S,TUT0107,2022-01-13,Thu,12:00,14:00,MY350,,,In Person
ESC102H1S,TUT0108,2022-01-13,Thu,12:00,14:00,MY430,,,In Person
ESC102H1S,TUT0108,2022-01-13,Thu,12:00,14:00,MY440,,,In Person
ESC102H1S,TUT0109,2022-01-13,Thu,12:00,14:00,MY315,,,In Person
ESC102H1S,TUT0110,2022-01-13,Thu,16:00,18:00,MY320,,,In Person
ESC102H1S,TUT0111,2022-01-13,Thu,16:00,18:00,MY480,,,In Person
ESC102H1S,TUT0112,2022-01-13,Thu,16:00,18:00,MY420,,,In Person
ESC190H1S,LEC0101,2022-01-10,Mon,15:00,16:00,MC102,"Guerzhoy, Michael",,In Person
ESC190H1S,LEC0101,2022-01-13,Thu,12:00,13:00,SF1101,"Guerzhoy, Michael",,In Person
ESC190H1S,LEC0101,2022-01-14,Fri,12:00,13:00,SF1105,"Guerzhoy, Michael",,In Person
ESC190H1S,LEC0102,2022-01-13,Thu,15:00,16:00,MC102,"Guerzhoy, Michael",,In Person
ESC190H1S,LEC0102,2022-01-10,Mon,16:00,17:00,SF1101,"Guerzhoy, Michael",,In Person
ESC190H1S,LEC0102,2022-01-14,Fri,15:00,16:00,WB116,"Guerzhoy, Michael",,In Person
ESC190H1S,PRA0101,2022-01-12,Wed,12:00,15:00,SF1012,,,In Person
ESC190H1S,PRA0101,2022-01-12,Wed,12:00,15:00,SF1013,,,In Person
ESC190H1S,PRA0102,2022-01-11,Tue,15:00,18:00,SF1012,,,In Person
ESC190H1S,PRA0102,2022-01-11,Tue,15:00,18:00,SF1013,,,In Person
ESC195H1S,LEC0101,2022-01-10,Mon,12:00,13:00,SF1101,"Davis, James",,In Person
ESC195H1S,LEC0101,2022-01-14,Fri,9:00,10:00,SF1105,"Davis, James",,In Person
ESC195H1S,LEC0101,2022-01-11,Tue,11:00,12:00,BA1130,"Davis, James",,In Person
ESC195H1S,LEC0102,2022-01-11,Tue,12:00,13:00,MC102,"Davis, James",,In Person
ESC195H1S,LEC0102,2022-01-14,Fri,10:00,11:00,SF1105,"Davis, James",,In Person
ESC195H1S,LEC0102,2022-01-10,Mon,11:00,12:00,BA1130,"Davis, James",,In Person
ESC195H1S,TUT0101,2022-01-13,Thu,17:00,18:00,HA410,,,In Person
ESC195H1S,TUT0102,2022-01-13,Thu,17:00,18:00,LM155,,,In Person
ESC195H1S,TUT0103,2022-01-13,Thu,17:00,18:00,PB255,,,In Person
ESC195H1S,TUT0104,2022-01-13,Thu,16:00,17:00,MY350,,,In Person
ESC195H1S,TUT0105,2022-01-13,Thu,16:00,17:00,AP120,,,In Person
ESC195H1S,TUT0106,2022-01-13,Thu,16:00,17:00,MY430,,,In Person
ESC195H1S,TUT0107,2022-01-13,Thu,16:00,17:00,BA2159,,,In Person
ESC195H1S,TUT0108,2022-01-13,Thu,16:00,17:00,MY440,,,In Person
ESC195H1S,TUT0109,2022-01-13,Thu,16:00,17:00,HA410,,,In Person
ESC195H1S,TUT0110,2022-01-13,Thu,14:00,15:00,ES4000,,,In Person
ESC195H1S,TUT0111,2022-01-13,Thu,14:00,15:00,BA2175,,,In Person
ESC195H1S,TUT0112,2022-01-13,Thu,14:00,15:00,BA2159,,,In Person
ESC204H1S,LEC0101,2022-01-10,,,,,"Asare, Philip",timetable for section to be scheduled by TA or instructor - please visit the Quercus site for more information,In Person
ESC204H1S,LEC0101,2022-01-14,Fri,14:00,15:00,ES1050,"Asare, Philip",,In Person
ESC204H1S,LEC0101,2022-01-10,Mon,16:00,17:00,ES1050,"Asare, Philip",,In Person
ESC204H1S,LEC0101,2022-01-10,,,,,"Gollish, Sasha",timetable for section to be scheduled by TA or instructor - please visit the Quercus site for more information,In Person
ESC204H1S,LEC0101,2022-01-14,Fri,14:00,15:00,ES1050,"Gollish, Sasha",,In Person
ESC204H1S,LEC0101,2022-01-10,Mon,16:00,17:00,ES1050,"Gollish, Sasha",,In Person
ESC204H1S,PRA0101,2022-01-13,Thu,13:00,15:00,SF3201,,,In Person
ESC204H1S,PRA0102,2022-01-13,Thu,13:00,15:00,SF3201,,,In Person
ESC204H1S,PRA0103,2022-01-14,Fri,9:00,11:00,MY360,,,In Person
ESC204H1S,PRA0104,2022-01-14,Fri,9:00,11:00,MY360,,,In Person
ESC204H1S,PRA0105,2022-01-13,Thu,13:00,15:00,,,,In Person
ESC204H1S,PRA0106,2022-01-13,Thu,13:00,15:00,,,,In Person
ESC204H1S,PRA0107,2022-01-13,Thu,13:00,15:00,,,,In Person
ESC204H1S,PRA0108,2022-01-13,Thu,13:00,15:00,,,,In Person
ESC204H1S,PRA0109,2022-01-14,Fri,9:00,11:00,MY380,,,In Person
ESC204H1S,PRA0110,2022-01-14,Fri,9:00,11:00,MY380,,,In Person
ESC204H1S,PRA0111,2022-01-13,Thu,10:00,12:00,,,,In Person
ESC204H1S,PRA0112,2022-01-13,Thu,10:00,12:00,,,,In Person
ESC204H1S,PRA0113,2022-01-13,Thu,18:00,20:00,MY317,,,In Person
ESC204H1S,TUT0101,2022-01-11,Tue,15:00,17:00,SS2125,,,In Person
ESC204H1S,TUT0102,2022-01-11,Tue,15:00,17:00,SS2125,,,In Person
ESC204H1S,TUT0103,2022-01-12,Wed,15:00,17:00,BA2165,,,In Person
ESC204H1S,TUT0104,2022-01-12,Wed,15:00,17:00,BA2165,,,In Person
ESC204H1S,TUT0105,2022-01-11,Tue,15:00,17:00,SF2202,,,In Person
ESC204H1S,TUT0106,2022-01-11,Tue,15:00,17:00,SF2202,,,In Person
ESC204H1S,TUT0107,2022-01-12,Wed,10:00,12:00,BA2165,,,In Person
ESC204H1S,TUT0108,2022-01-12,Wed,10:00,12:00,BA2165,,,In Person
ESC204H1S,TUT0109,2022-01-13,Thu,9:00,11:00,BA2185,,,In Person
ESC204H1S,TUT0110,2022-01-13,Thu,9:00,11:00,BA2185,,,In Person
ESC204H1S,TUT0111,2022-01-12,Wed,13:00,15:00,BA2165,,,In Person
ESC204H1S,TUT0112,2022-01-12,Wed,13:00,15:00,BA2165,,,In Person
ESC204H1S,TUT0113,2022-01-11,Tue,18:00,20:00,BAB024,,,In Person
ESC301H1Y,LEC0101,2021-09-15,Wed,17:00,18:00,BA1160,"Romkey, Lisa",,In Person
ESC301H1Y,TUT0101,2021-09-15,Wed,17:00,18:00,BA1240,"Grant, Peter",,In Person
ESC301H1Y,TUT0101,2022-01-12,Wed,17:00,18:00,BA1240,"Grant, Peter",,In Person
ESC301H1Y,TUT0102,2021-09-15,Wed,17:00,18:00,WB119,"Kwon, Roy",,In Person
ESC301H1Y,TUT0102,2022-01-12,Wed,17:00,18:00,WB119,"Kwon, Roy",,In Person
ESC301H1Y,TUT0103,2021-09-15,Wed,17:00,18:00,HA410,"Bazylak, Aimy",,In Person
ESC301H1Y,TUT0103,2022-01-12,Wed,17:00,18:00,BAB026,"Bazylak, Aimy",,In Person
ESC301H1Y,TUT0104,2021-09-15,Wed,17:00,18:00,BA1210,"Draper, Stark",,In Person
ESC301H1Y,TUT0104,2022-01-12,Wed,17:00,18:00,BA1210,"Draper, Stark",,In Person
ESC301H1Y,TUT0104,2021-09-15,Wed,17:00,18:00,BA1220,"Draper, Stark",,In Person
ESC301H1Y,TUT0104,2022-01-12,Wed,17:00,18:00,BA1220,"Draper, Stark",,In Person
ESC301H1Y,TUT0105,2021-09-15,Wed,17:00,18:00,AP124,"Savard, Pierre",,In Person
ESC301H1Y,TUT0105,2022-01-12,Wed,17:00,18:00,AP124,"Savard, Pierre",,In Person
ESC301H1Y,TUT0106,2021-09-15,Wed,17:00,18:00,BA2165,"Khisti, Ashish",,In Person
ESC301H1Y,TUT0106,2022-01-12,Wed,17:00,18:00,BA2165,"Khisti, Ashish",,In Person
ESC301H1Y,TUT0107,2021-09-15,Wed,17:00,18:00,BA1230,"Fernandez-Gonzalez, Rodrigo",,In Person
ESC301H1Y,TUT0107,2022-01-12,Wed,17:00,18:00,BA1230,"Fernandez-Gonzalez, Rodrigo",,In Person
ESC301H1Y,TUT0108,2021-09-15,Wed,17:00,18:00,GB304,"Barfoot, Tim",,In Person
ESC301H1Y,TUT0108,2022-01-12,Wed,17:00,18:00,GB304,"Barfoot, Tim",,In Person
ESC470H1S,TUT0101,2022-01-10,Mon,18:00,20:00,MY350,,,In Person
ESC472H1S,TUT0101,2022-01-13,Thu,15:00,16:00,BA2139,"Asare, Philip",,In Person
ESC472H1S,TUT0101,2022-01-11,Tue,12:00,14:00,MY320,"Asare, Philip",,In Person
,,,,,,,,,
Back to the top,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOR,,,,,,,,,
NAME,SECTION,START DATE,DAY,START,FINISH,LOCATION,PROFESSOR(S),SCHEDULING NOTES,DELIVERY MODE
FOR424H1S,LEC0101,2022-01-14,Fri,13:00,15:00,MC254,"Sain, Mohini",,In Person
FOR424H1S,TUT0101,2022-01-14,Fri,9:00,10:00,SF3202,,,In Person
FOR425H1S,LEC0101,2022-01-12,Wed,16:00,18:00,GB248,"Khademsameni, Javad",,In Person
FOR425H1S,TUT0101,2022-01-10,Mon,16:00,18:00,AB107,,,In Person
,,,,,,,,,
